date,SPY,QQQ,IWM,TLT,SPMO,QUAL,USMV,VLUE
2023-04-24,412.63,315.95,177.44,105.41,56.56,125.05,73.92,91.65
2023-04-25,406.08,309.99,173.06,106.96,56.11,122.91,73.33,90.23
2023-04-26,404.36,311.87,171.39,105.82,55.19,121.98,72.42,89.27
2023-04-27,412.41,320.35,173.68,104.77,55.74,124.86,73.38,90.35
2023-04-28,415.93,322.56,175.2,106.46,56.11,126.19,73.82,91.58
2023-05-01,415.51,322.19,175.3,103.13,56.17,126.44,74.05,91.37
2023-05-02,410.84,319.38,171.7,105.7,55.18,124.7,73.42,89.86
2023-05-03,408.02,317.29,172.33,106.29,54.88,123.89,73.15,89.26
2023-05-04,405.13,316.17,170.4,105.24,54.39,122.48,72.75,88.11
2023-05-05,412.63,322.89,174.45,104.89,55.29,124.54,73.59,89.86
2023-05-08,412.74,323.69,174.05,103.42,55.39,124.55,73.44,89.71
2023-05-09,410.93,321.64,173.53,103.05,55.31,124.05,73.26,89.28
2023-05-10,412.85,325.14,174.41,104.05,55.25,124.65,73.59,88.86
2023-05-11,412.13,326.2,173.07,105.15,54.95,124.52,73.39,88.34
2023-05-12,411.59,325.03,172.72,104.27,55.04,124.625,73.46,88.16
2023-05-15,413.01,326.79,174.83,103.19,55.08,125.17,73.43,89.1
2023-05-16,410.25,327.16,172.28,102.88,54.32,124.14,72.62,87.72
2023-05-17,415.23,331.12,176.12,102.58,54.76,125.7,72.88,89.11
2023-05-18,419.23,337.27,177.19,101.82,54.81,127.03,73.03,89.79
2023-05-19,418.62,336.51,176.11,101.1,55.03,126.72,73.13,89.7
2023-05-22,418.79,337.64,178.26,100.74,54.73,126.88,72.96,89.87
2023-05-23,414.09,333.36,177.42,101.03,54.49,125.35,72.27,89.39
2023-05-24,411.09,331.65,175.54,100.53,54.28,124.46,71.71,88.22
2023-05-25,414.65,339.72,174.17,100.28,53.78,126.53,71.46,87.85
2023-05-26,420.02,348.4,176.15,101.09,53.67,128.28,71.77,89.105
2023-05-30,420.18,349.98,175.5,102.1,53.33,128.3,71.5,89.04
2023-05-31,417.85,347.99,173.77,102.99,53.02,127.1,71.44,88.22
2023-06-01,421.82,352.01,175.65,103.12,53.54,128.23,71.68,88.84
2023-06-02,427.92,354.65,182.02,101.99,54.51,130.08,72.5,90.42
2023-06-05,427.1,354.9,179.58,101.8,54.59,129.45,72.35,89.86
2023-06-06,428.03,354.84,184.31,102.4,54.52,129.75,72.08,91.01
2023-06-07,426.55,348.82,187.24,100.88,54.78,128.6,71.89,91.84
2023-06-08,429.13,353.15,186.54,102.06,55.08,129.15,72.3,91.85
2023-06-09,429.9,354.5,185.03,101.92,55.1,129.33,72.28,91.7
2023-06-12,433.8,360.49,185.8,102.22,54.98,130.82,72.66,92.52
2023-06-13,436.66,363.26,187.93,101.21,55.33,131.64,72.91,93.6
2023-06-14,437.18,365.9,185.91,102.02,54.7279,132.26,72.91,93.06
2023-06-15,442.6,370.26,187.44,103.0,55.47,133.82,73.92,94.1
2023-06-16,439.46,367.93,185.94,102.6,55.34,133.5,73.9,94.13
2023-06-20,437.18,366.9,185.13,103.31,54.64,132.91,73.34,92.92
2023-06-21,434.94,361.9,184.7,103.56,54.95,132.53,73.32,92.21
2023-06-22,436.51,366.17,183.33,102.31,54.97,132.89,73.38,91.92
2023-06-23,433.21,362.54,180.57,103.33,54.71,132.05,72.81,91.16
2023-06-26,431.44,357.68,180.75,103.44,54.8695,131.34,72.98,91.58
2023-06-27,436.17,363.83,183.36,103.17,55.05,133.12,73.45,92.79
2023-06-28,436.39,364.54,184.26,103.61,54.98,132.81,73.07,92.73
2023-06-29,438.11,363.81,186.38,101.74,55.47,133.4,73.57,93.2
2023-06-30,443.28,369.42,187.27,102.94,55.94,134.87,74.33,93.79
2023-07-03,443.79,370.29,187.65,102.08,55.96,134.69,74.25,94.48
2023-07-05,443.13,370.28,185.78,101.11,55.72,134.57,74.13,93.91
2023-07-06,439.66,367.46,182.78,99.68,55.13,133.51,73.74,92.93
2023-07-07,438.55,366.24,184.71,99.08,54.94,132.89,73.31,93.13
2023-07-10,439.66,366.36,187.87,99.21,55.33,133.75,73.62,93.83
2023-07-11,442.46,368.17,189.8,99.72,55.69,134.65,74.14,95.04
2023-07-12,446.02,372.82,191.87,100.83,55.66,135.89,74.28,95.15
2023-07-13,449.56,379.15,193.42,101.89,55.43,137.18,74.37,95.67
2023-07-14,449.28,379.07,191.53,101.29,55.265,137.25,74.33,94.53
2023-07-17,450.84,382.61,193.58,101.34,55.37,138.02,74.38,94.49
2023-07-18,454.19,385.74,195.97,101.8,55.66,138.78,74.57,95.34
2023-07-19,455.2,385.65,196.8,102.95,55.85,138.81,74.92,96.24
2023-07-20,452.18,376.76,195.08,101.7,56.65,137.8,75.38,96.085
2023-07-21,452.18,375.63,194.46,101.73,56.8789,137.92,75.81,96.24
2023-07-24,454.2,376.23,194.94,101.36,57.0062,138.53,75.92,96.68
2023-07-25,455.44,378.78,194.92,101.17,57.0281,139.39,76.06,96.6
2023-07-26,455.51,377.52,196.46,101.27,56.87,139.34,75.84,96.92
2023-07-27,452.49,376.62,193.92,99.3,56.5491,138.72,75.26,96.64
2023-07-28,456.92,383.48,196.43,99.81,56.7089,139.93,75.42,97.01
2023-07-31,457.79,383.68,198.71,100.05,56.9242,139.97,75.36,97.29
2023-08-01,456.48,382.79,197.8,98.14,56.8838,139.97,75.19,97.04
2023-08-02,450.13,374.39,195.11,97.09,56.73,137.79,74.99,96.01
2023-08-03,448.84,373.79,194.56,94.85,56.72,137.53,74.71,95.67
2023-08-04,446.81,372.04,194.17,96.53,56.49,136.76,74.3,95.7
2023-08-07,450.71,375.19,194.3,95.58,57.01,138.29,74.96,96.58
2023-08-08,448.75,372.0,193.08,96.69,57.8,137.74,74.77,96.27
2023-08-09,445.75,367.91,191.57,97.19,58.02,136.88,74.88,95.7
2023-08-10,445.91,368.59,190.72,95.59,58.0161,136.72,74.84,95.27
2023-08-11,445.65,366.24,190.99,95.37,58.5362,136.18,75.13,95.25
2023-08-14,448.11,370.35,190.66,95.16,58.79,137.65,75.21,95.42
2023-08-15,442.89,366.42,188.14,94.58,58.15,136.43,74.57,93.98
2023-08-16,439.64,362.54,185.84,93.84,57.97,135.61,74.35,92.95
2023-08-17,436.29,358.58,183.65,93.44,57.7877,134.72,73.86,92.31
2023-08-18,436.5,358.13,184.65,93.77,58.0535,134.86,74.03,92.75
2023-08-21,439.34,363.9,184.38,92.52,58.0726,136.16,74.04,92.96
2023-08-22,438.15,363.38,183.83,93.23,57.7924,135.56,73.88,92.46
2023-08-23,443.03,369.11,185.79,95.54,57.94,136.995,74.37,93.11
2023-08-24,436.89,361.22,183.22,94.91,57.54,135.15,73.83,92.1
2023-08-25,439.97,364.02,184.0,95.22,57.894,135.96,74.33,92.36
2023-08-28,442.76,366.76,185.64,95.32,58.1357,136.86,74.62,93.16
2023-08-29,449.16,374.77,188.23,96.31,58.42,138.92,75.21,94.31
2023-08-30,451.01,376.86,188.94,96.21,58.4816,139.33,75.31,94.39
2023-08-31,450.35,377.99,188.61,96.64,58.271,139.36,74.88,94.46
2023-09-01,451.19,377.59,190.85,94.85,58.8194,139.68,75.03,95.16
2023-09-05,449.24,378.07,186.83,93.52,58.6,138.89,74.5,94.15
2023-09-06,446.22,374.74,186.13,93.75,58.4297,137.97,74.25,93.91
2023-09-07,444.85,372.06,184.33,94.01,58.7171,137.44,74.51,93.55
2023-09-08,445.52,372.58,183.92,94.37,59.1678,137.43,74.73,93.94
2023-09-11,448.45,376.97,184.36,93.69,59.12,137.89,75.01,94.0
2023-09-12,445.99,372.79,184.18,94.23,59.67,137.04,74.7,94.13
2023-09-13,446.51,374.21,182.97,94.21,59.3793,137.28,74.86,93.88
2023-09-14,450.36,377.27,185.55,93.53,59.95,138.17,75.42,94.88
2023-09-15,443.37,370.81,183.61,92.96,59.17,136.07,74.84,94.09
2023-09-18,443.63,370.66,182.39,93.49,58.99,136.45,74.94,93.95
2023-09-19,442.71,369.87,181.68,92.8,58.913,136.28,75.01,93.84
2023-09-20,438.64,364.54,179.86,93.09,58.3599,134.97,75.05,93.19
2023-09-21,431.39,357.86,177.07,90.7,57.22,132.41,74.13,91.97
2023-09-22,430.42,357.91,176.67,91.43,57.4599,132.59,74.09,91.6
2023-09-25,432.23,359.61,177.46,89.18,57.62,133.03,74.18,91.93
2023-09-26,425.88,354.21,174.36,88.87,57.0,130.77,72.91,90.0
2023-09-27,426.05,355.04,175.99,88.41,57.2,131.08,72.67,90.24
2023-09-28,428.52,358.01,177.58,88.68,57.79,132.02,72.78,90.8
2023-09-29,427.48,358.27,176.74,88.69,57.2818,131.79,72.38,90.72
2023-10-02,427.31,361.26,174.07,86.93,57.28,132.11,71.91,89.89
2023-10-03,421.59,354.92,171.14,85.06,56.45,130.45,71.46,88.9
2023-10-04,424.66,359.75,171.22,86.26,56.91,131.47,71.91,88.9
2023-10-05,424.5,358.69,171.35,85.83,56.89,131.53,71.77,88.82
2023-10-06,429.54,364.7,173.0,84.79,57.92,133.39,72.24,89.42
2023-10-09,432.29,366.56,174.0,86.78,58.16,134.42,72.83,90.14
2023-10-10,434.54,368.59,175.97,86.66,58.74,134.95,73.13,90.74
2023-10-11,436.32,371.22,175.67,88.47,59.2,135.91,73.26,91.07
2023-10-12,433.66,369.93,171.7,86.07,58.9298,135.5,72.74,89.99
2023-10-13,431.5,365.28,170.27,87.61,58.2469,134.76,72.94,89.54
2023-10-16,436.04,369.41,173.02,86.2,58.9966,136.25,73.61,90.58
2023-10-17,436.02,368.2,174.95,85.25,58.7921,136.03,73.6,90.9
2023-10-18,430.21,363.37,171.35,84.5,57.84,134.29,73.05,89.69
2023-10-19,426.43,359.97,168.62,82.77,57.34,132.93,72.27,88.87
2023-10-20,421.19,354.6,166.44,83.24,56.56,131.47,71.71,88.03
2023-10-23,420.46,355.67,165.03,84.24,56.95,131.4,71.31,87.12
2023-10-24,423.63,359.13,166.47,85.35,57.38,132.36,71.85,87.89
2023-10-25,417.55,350.34,163.72,83.45,56.38,130.27,71.69,86.95
2023-10-26,412.55,343.66,164.14,84.73,55.69,128.12,71.42,86.66
2023-10-27,410.68,345.31,162.21,84.37,55.4152,127.66,70.56,85.95
2023-10-30,415.59,349.2,163.11,83.99,56.11,129.26,71.24,86.55
2023-10-31,418.2,350.87,164.52,83.58,56.14,129.84,71.75,87.45
2023-11-01,422.66,356.96,165.46,85.1,56.99,131.18,72.2,88.22
2023-11-02,430.76,363.44,169.87,87.04,58.03,133.84,73.18,89.9
2023-11-03,434.69,367.71,174.49,87.63,58.65,134.99,73.72,91.44
2023-11-06,435.69,369.21,172.31,86.78,59.1,135.46,73.84,90.96
2023-11-07,436.93,372.7,171.7,88.06,59.16,136.06,73.79,90.81
2023-11-08,437.25,372.94,169.87,89.56,59.54,136.48,73.87,89.97
2023-11-09,433.84,370.07,167.24,87.5,59.15,135.6,73.29,89.06
2023-11-10,440.61,378.39,169.11,87.99,60.3834,137.8,73.92,90.36
2023-11-13,440.19,377.21,169.17,87.79,60.66,137.57,73.94,90.01
2023-11-14,448.73,385.33,178.46,89.78,61.65,140.01,74.78,92.42
2023-11-15,449.68,385.62,178.77,88.52,61.37,139.88,74.72,93.11
2023-11-16,450.23,385.95,175.88,89.62,61.33,139.8,74.72,92.47
2023-11-17,450.79,386.04,178.29,90.04,61.69,139.88,74.75,93.11
2023-11-20,454.26,390.74,179.33,90.59,62.34,141.02,75.01,93.54
2023-11-21,453.27,388.47,177.02,90.55,62.09,140.76,75.24,92.83
2023-11-22,455.02,390.06,178.13,90.87,62.09,141.17,75.76,93.27
2023-11-24,455.3,389.51,179.33,89.8,62.0263,141.17,75.96,93.66
2023-11-27,454.48,389.17,178.73,91.3,61.8021,140.75,75.75,93.35
2023-11-28,454.93,390.19,178.04,91.48,61.65,140.65,75.67,93.22
2023-11-29,454.61,389.81,178.98,92.63,61.525,140.58,75.59,93.99
2023-11-30,456.4,388.83,179.66,91.56,61.65,141.07,76.35,94.65
2023-12-01,459.1,389.94,184.91,92.99,61.89,141.91,76.88,95.68
2023-12-04,456.69,386.32,186.89,92.615,61.5,141.19,76.84,95.48
2023-12-05,456.6,387.29,184.39,94.61,61.295,141.12,76.58,95.09
2023-12-06,454.76,385.05,184.06,95.87,61.05,140.71,76.5,94.89
2023-12-07,458.23,390.43,185.39,95.32,61.49,141.78,76.56,95.75
2023-12-08,460.2,392.17,186.8,94.54,62.1166,142.51,76.53,96.42
2023-12-11,461.99,395.52,187.19,94.34,62.6401,143.74,77.31,97.46
2023-12-12,464.1,398.67,187.0,94.62,63.2092,144.86,77.64,97.13
2023-12-13,470.5,403.74,193.33,96.84,63.9999,146.53,78.63,98.64
2023-12-14,472.01,403.39,198.71,99.04,64.0693,146.43,77.84,100.92
2023-12-15,469.33,405.34,197.04,99.15,64.24,146.3,77.37,100.33
2023-12-18,471.97,407.08,197.11,98.36,64.67,147.32,77.83,100.16
2023-12-19,474.84,409.16,200.93,98.89,65.2,147.99,77.98,101.16
2023-12-20,468.26,403.08,196.28,99.56,64.17,145.62,76.49,98.76
2023-12-21,472.7,407.77,199.62,98.93,64.92,146.91,77.06,99.92
2023-12-22,473.65,408.38,201.48,98.475,65.04,146.7,77.42,100.42
2023-12-26,475.65,410.88,204.1,98.76,65.43,147.36,77.61,101.42
2023-12-27,476.51,411.5,204.82,100.51,65.63,147.64,77.75,101.49
2023-12-28,476.69,411.3,204.04,99.78,65.64,147.5,77.88,101.55
2023-12-29,475.31,409.52,200.71,98.88,65.4957,147.14,78.03,101.16
2024-01-02,472.65,402.59,199.52,98.31,64.89,146.07,78.33,101.3
2024-01-03,468.79,398.33,194.2,98.72,64.34,145.13,78.15,100.29
2024-01-04,467.28,396.28,193.82,97.22,64.4,144.615,78.0,99.76
2024-01-05,467.92,396.75,193.25,96.29,64.82,144.745,77.86,100.32
2024-01-08,474.6,404.95,196.73,97.24,65.7838,146.89,78.46,101.34
2024-01-09,473.88,405.75,194.97,96.62,65.8419,146.78,78.31,100.55
2024-01-10,476.56,408.5,195.08,96.17,66.46,147.66,78.51,100.33
2024-01-11,476.35,409.35,193.55,96.71,66.83,148.02,78.43,99.82
2024-01-12,476.68,409.56,193.23,96.52,66.8354,148.38,78.81,99.55
2024-01-16,474.93,409.52,190.84,94.82,66.62,147.74,78.58,99.02
2024-01-17,472.29,407.21,189.48,94.67,66.24,147.15,78.41,98.17
2024-01-18,476.49,412.99,190.6,93.79,67.25,148.65,78.8,98.36
2024-01-19,482.43,421.18,192.43,94.09,68.25,150.81,79.38,99.69
2024-01-22,483.45,421.73,196.54,94.65,68.46,151.34,79.52,100.07
2024-01-23,484.86,423.48,195.97,93.9,68.4,151.0,79.86,100.45
2024-01-24,485.39,425.83,194.36,93.35,69.0582,151.27,79.51,100.14
2024-01-25,488.03,426.35,195.97,93.96,69.55,151.71,79.92,101.49
2024-01-26,487.41,423.81,195.98,93.78,69.35,151.35,79.98,100.48
2024-01-29,491.27,428.15,199.41,94.86,70.0,152.73,80.21,100.83
2024-01-30,490.89,425.3,197.71,95.72,70.15,152.73,80.48,101.37
2024-01-31,482.88,416.97,192.88,96.66,69.19,150.5,79.72,100.3
2024-02-01,489.2,421.88,195.44,98.24,70.52,152.3,80.63,101.17
2024-02-02,494.35,429.01,194.41,96.07,72.52,154.3,80.35,100.73
2024-02-05,492.55,428.45,191.94,94.13,72.91,154.21,79.87,99.85
2024-02-06,493.98,427.59,193.67,95.05,72.7,154.48,80.03,100.3
2024-02-07,498.1,431.99,193.22,94.59,73.74,156.29,80.38,100.48
2024-02-08,498.32,432.79,196.15,94.04,73.83,156.66,80.26,100.52
2024-02-09,501.2,437.05,199.34,93.85,74.25,157.64,80.35,100.89
2024-02-12,500.98,435.34,202.96,93.96,74.21,157.63,80.29,102.0
2024-02-13,494.08,428.55,194.61,92.35,73.45,155.67,79.69,100.075
2024-02-14,498.57,433.22,199.13,92.82,74.64,157.25,80.09,101.0
2024-02-15,502.01,434.51,204.44,93.3,75.16,158.16,80.65,102.09
2024-02-16,499.51,430.57,201.66,92.76,74.87,156.96,80.46,101.59
2024-02-20,496.76,427.32,198.88,92.84,73.93,155.79,80.42,101.41
2024-02-21,497.21,425.61,197.94,92.18,73.59,156.04,80.67,101.62
2024-02-22,507.5,438.07,199.44,92.63,76.44,160.06,81.5,102.13
2024-02-23,507.85,436.78,199.89,93.87,76.55,160.26,81.79,102.37
2024-02-26,505.99,436.55,201.15,93.59,76.63,160.11,81.41,101.985
2024-02-27,506.93,437.6,204.0,92.93,76.71,160.1,81.44,102.37
2024-02-28,506.26,435.27,202.32,93.52,76.68,159.745,81.5,102.15
2024-02-29,508.08,439.0,203.73,94.18,77.14,160.28,81.39,102.83
2024-03-01,512.85,445.61,205.89,94.47,78.7,162.38,81.79,103.89
2024-03-04,512.3,444.02,205.7,94.09,78.91,162.26,81.89,104.39
2024-03-05,507.18,436.05,203.73,95.43,78.3,160.5,81.37,103.84
2024-03-06,509.75,438.79,205.25,95.99,79.02,161.67,81.94,104.77
2024-03-07,514.81,445.45,206.96,95.9,80.43,163.56,82.24,105.47
2024-03-08,511.72,439.02,206.83,95.73,79.0,161.61,82.13,105.08
2024-03-11,511.28,437.39,205.19,95.68,78.03,161.16,82.42,105.57
2024-03-12,516.78,443.66,204.91,94.88,79.64,163.51,82.76,105.81
2024-03-13,515.97,440.25,205.71,94.42,79.42,163.27,82.65,105.72
2024-03-14,514.95,439.14,202.03,92.97,78.84,163.01,82.36,104.54
2024-03-15,509.83,433.92,202.41,92.94,78.59,161.48,82.19,104.46
2024-03-18,512.86,437.48,201.25,92.66,79.03,162.39,82.38,104.8
2024-03-19,515.71,438.57,202.1,92.92,79.58,163.34,82.88,105.25
2024-03-20,520.48,443.77,206.1,92.89,80.44,164.94,83.1,106.54
2024-03-21,522.2,445.87,207.94,93.09,80.75,165.44,82.9,106.61
2024-03-22,521.21,446.38,205.07,93.98,80.83,164.58,82.69,106.11
2024-03-25,519.77,444.76,205.54,93.51,80.58,163.94,82.43,105.98
2024-03-26,518.81,443.32,205.17,93.77,80.15,163.31,82.42,105.94
2024-03-27,523.17,444.83,209.64,94.7,80.3,164.16,83.38,107.79
2024-03-28,523.07,444.01,210.3,94.62,80.22,164.35,83.58,108.31
2024-04-01,522.16,444.95,208.32,92.55,80.11,163.87,83.28,107.88
2024-04-02,518.84,441.11,204.49,92.04,79.65,162.85,82.85,106.79
2024-04-03,519.41,442.1,205.83,92.02,80.08,162.9,82.66,106.74
2024-04-04,513.07,435.34,203.77,92.68,79.01,160.6,81.94,105.62
2024-04-05,518.43,440.47,204.45,91.39,80.45,162.54,82.34,106.05
2024-04-08,518.72,440.6,205.57,91.38,80.15,162.435,82.29,105.96
2024-04-09,519.32,442.23,206.38,92.23,79.81,162.46,82.31,106.39
2024-04-10,514.12,438.37,200.93,90.22,79.25,160.88,81.51,104.24
2024-04-11,518.0,445.37,202.29,89.81,80.66,162.31,81.34,104.26
2024-04-12,510.85,438.27,198.69,90.29,79.32,160.15,80.46,102.45
2024-04-15,504.45,431.06,195.78,88.89,78.12,158.17,79.98,101.93
2024-04-16,503.53,431.1,195.06,88.3,78.06,158.32,79.92,101.23
2024-04-17,500.55,425.84,193.0,89.28,77.11,157.21,79.92,100.82
2024-04-18,499.52,423.41,192.84,88.83,76.65,156.87,80.0,100.85
2024-04-19,495.16,414.65,193.14,89.15,74.81,154.56,80.5,101.24
2024-04-22,499.72,418.82,195.3,89.0,75.68,155.88,80.87,101.99
2024-04-23,505.65,425.07,198.57,89.03,76.9,157.67,81.17,102.8
2024-04-24,505.41,426.51,197.68,88.4,76.72,157.56,81.35,103.12
2024-04-25,503.49,424.45,196.48,87.78,76.11,157.08,81.22,102.5
2024-04-26,508.26,431.0,198.36,88.24,77.06,159.05,80.93,102.17
2024-04-29,510.06,432.75,199.96,88.98,77.03,158.97,81.28,102.81
2024-04-30,501.98,424.59,195.9,88.22,75.85,156.96,80.45,100.95
2024-05-01,500.35,421.52,196.31,88.56,75.52,156.19,80.34,100.16
2024-05-02,505.03,426.9,199.92,88.94,76.38,157.37,80.64,100.79
2024-05-03,511.29,435.48,201.9,89.84,77.82,159.19,81.11,101.44
2024-05-06,516.57,440.25,204.51,90.19,79.15,161.34,81.6,102.27
2024-05-07,517.14,440.32,204.97,90.74,79.24,161.86,82.12,102.16
2024-05-08,517.19,440.06,203.78,90.19,79.23,161.86,82.14,102.35
2024-05-09,520.17,441.02,205.86,90.63,79.44,162.39,82.62,103.05
2024-05-10,520.84,442.06,204.31,90.12,79.55,162.94,82.91,103.25
2024-05-13,520.91,443.08,204.74,90.35,79.35,162.84,82.91,103.52
2024-05-14,523.3,445.93,206.86,90.86,79.82,163.56,82.99,103.95
2024-05-15,529.78,452.9,209.44,92.1,81.33,166.21,83.55,105.02
2024-05-16,528.69,451.98,207.93,92.01,80.86,165.57,83.88,104.56
2024-05-17,529.45,451.76,208.08,91.39,80.75,165.54,84.07,104.67
2024-05-20,530.06,454.91,208.54,91.12,81.2,166.1,83.94,104.4
2024-05-21,531.36,455.8,208.34,91.59,81.43,166.25,83.89,104.41
2024-05-22,529.83,455.71,206.58,91.7,81.32,165.74,83.84,104.2
2024-05-23,525.96,453.66,203.19,91.11,81.48,165.34,82.88,102.78
2024-05-24,529.44,457.95,205.44,91.38,82.32,166.52,83.02,103.42
2024-05-28,529.81,459.68,205.16,90.07,82.74,166.93,82.23,102.64
2024-05-29,526.1,456.44,202.13,88.98,82.51,165.6,81.53,101.52
2024-05-30,522.61,451.55,204.05,89.84,81.23,164.69,81.67,102.48
2024-05-31,527.37,450.71,205.77,90.45,81.42,165.74,82.8,104.11
2024-06-03,527.8,453.13,204.61,91.6,81.94,165.89,82.58,103.45
2024-06-04,528.39,454.37,201.97,92.67,82.03,166.29,82.98,103.07
2024-06-05,534.67,463.53,205.06,93.35,83.9,168.4,83.18,103.73
2024-06-06,534.66,463.37,203.59,93.21,83.8,168.33,83.24,103.46
2024-06-07,534.01,462.96,201.2,91.5,83.89,168.15,83.09,103.24
2024-06-10,535.66,464.83,201.89,90.89,84.41,168.83,83.28,103.68
2024-06-11,536.95,468.02,200.64,91.83,85.08,169.26,82.91,102.58
2024-06-12,541.36,474.15,203.72,92.52,86.19,170.4,82.82,102.71
2024-06-13,542.45,476.72,201.94,93.88,86.96,170.86,82.81,102.32
2024-06-14,542.78,479.19,198.73,94.67,87.43,171.13,82.87,101.62
2024-06-17,547.1,485.06,200.4,93.73,88.37,172.49,83.52,102.25
2024-06-18,548.49,485.21,200.75,94.59,88.63,173.19,83.68,102.68
2024-06-20,547.0,481.47,199.9,93.96,87.97,172.42,84.14,102.95
2024-06-21,544.51,480.18,200.35,93.96,87.36,172.05,84.13,103.12
2024-06-24,542.74,473.96,201.22,94.34,86.19,171.43,84.63,103.74
2024-06-25,544.83,479.38,200.56,94.5,87.35,172.21,84.22,103.12
2024-06-26,545.51,480.37,200.03,93.15,87.71,171.84,83.87,102.65
2024-06-27,546.37,481.61,202.06,93.52,87.98,171.74,84.05,102.6
2024-06-28,544.22,479.11,202.89,91.78,87.46,170.76,83.96,103.46
2024-07-01,545.34,481.92,201.19,89.91,88.0,170.43,83.76,103.14
2024-07-02,549.01,486.98,201.88,90.61,88.53,171.46,84.02,103.415
2024-07-03,551.46,491.04,201.83,91.8,89.26,172.21,83.87,103.24
2024-07-05,554.64,496.16,200.87,92.56,90.17,173.41,84.12,102.92
2024-07-08,555.28,497.34,202.28,92.76,90.44,173.23,84.18,103.83
2024-07-09,555.82,497.77,201.4,92.35,90.63,173.29,84.01,104.14
2024-07-10,561.32,502.96,203.37,92.64,91.64,174.66,84.67,105.2
2024-07-11,556.48,491.93,210.68,93.54,89.73,173.05,85.02,105.85
2024-07-12,559.99,494.82,213.14,93.94,89.99,174.32,85.66,106.8
2024-07-15,561.53,496.15,217.19,92.86,90.32,174.98,85.78,107.13
2024-07-16,564.86,496.34,224.6,94.17,90.16,176.08,86.62,109.15
2024-07-17,556.94,481.77,222.25,94.19,87.12,173.22,86.79,109.03
2024-07-18,552.66,479.49,217.95,93.47,86.84,172.07,86.31,108.43
2024-07-19,548.99,475.24,216.84,92.92,86.35,170.78,85.65,107.17
2024-07-22,554.65,482.32,220.29,92.65,87.64,173.09,86.04,107.6
2024-07-23,553.78,480.62,222.63,92.52,87.9,172.49,85.62,106.5
2024-07-24,541.23,463.38,217.85,91.52,84.79,168.47,85.31,105.97
2024-07-25,538.41,458.27,220.57,92.27,83.76,167.2,85.45,105.76
2024-07-26,544.44,462.97,224.22,92.99,84.72,169.36,86.38,107.22
2024-07-29,544.76,463.9,221.73,93.49,84.51,169.34,86.49,106.98
2024-07-30,542.0,457.53,222.57,93.85,83.25,168.65,86.77,107.15
2024-07-31,550.81,471.07,223.86,94.81,86.0,171.78,87.04,107.59
2024-08-01,543.01,459.66,216.58,95.31,84.46,169.86,87.09,105.67
2024-08-02,532.9,448.75,208.92,98.28,82.2,167.52,86.89,102.02
2024-08-05,517.38,435.37,202.2,98.8,79.58,162.64,84.95,99.32
2024-08-06,522.15,439.53,204.4,96.59,80.86,164.39,85.5,99.91
2024-08-07,518.66,434.77,201.98,95.91,80.07,163.04,85.48,99.14
2024-08-08,530.65,448.07,206.89,95.32,82.79,167.24,86.6,101.32
2024-08-09,532.99,450.41,206.46,96.26,83.62,168.26,86.82,101.36
2024-08-12,533.27,451.38,204.6,96.61,84.03,168.54,86.7,100.67
2024-08-13,542.04,462.58,207.97,97.28,85.98,171.05,87.42,102.1
2024-08-14,543.75,462.73,206.68,97.89,86.5,171.47,87.98,102.18
2024-08-15,553.07,474.42,212.04,97.1,88.52,174.53,88.6,103.87
2024-08-16,554.31,475.03,212.6,97.44,88.39,174.63,88.89,104.37
2024-08-19,559.61,481.27,215.2,97.89,89.39,175.91,89.45,105.385
2024-08-20,558.7,480.26,212.69,98.67,89.38,175.87,89.52,104.8
2024-08-21,560.62,482.5,215.46,98.73,89.83,177.14,89.96,105.5
2024-08-22,556.22,474.85,213.56,97.75,88.76,175.77,89.74,105.01
2024-08-23,562.13,480.0,220.38,98.39,89.61,177.38,90.25,106.87
2024-08-26,560.79,475.34,220.45,98.14,88.86,177.12,90.32,106.74
2024-08-27,561.56,476.76,218.74,97.97,89.22,177.76,90.5,106.53
2024-08-28,558.3,471.35,217.26,97.85,88.48,176.4,90.39,106.26
2024-08-29,558.35,470.66,218.81,97.53,88.02,176.42,90.69,106.67
2024-08-30,563.68,476.27,220.08,96.49,89.25,177.78,91.32,108.03
2024-09-03,552.08,461.81,213.35,97.75,86.45,173.95,90.81,106.23
2024-09-04,550.95,460.61,212.99,99.01,86.13,173.72,90.87,105.85
2024-09-05,549.61,461.04,211.93,99.57,85.86,172.71,90.21,104.98
2024-09-06,540.36,448.69,207.9,99.56,83.92,170.66,89.32,103.66
2024-09-09,546.41,454.46,208.48,99.99,85.11,172.56,90.12,104.69
2024-09-10,548.79,458.66,208.31,100.69,85.66,172.99,90.33,104.22
2024-09-11,554.42,468.62,208.92,100.61,87.73,174.79,90.24,104.43
2024-09-12,559.09,473.22,211.61,100.14,88.8,176.06,90.77,105.07
2024-09-13,562.01,475.34,216.83,100.41,89.08,176.82,91.34,106.3
2024-09-16,562.84,473.24,217.61,101.33,88.79,177.16,91.82,107.52
2024-09-17,563.07,473.49,219.41,100.84,88.65,177.14,91.29,107.7
2024-09-18,561.4,471.44,219.45,99.59,88.35,176.37,90.84,107.56
2024-09-19,570.98,483.36,223.97,99.26,90.59,178.98,91.28,108.87
2024-09-20,568.25,482.44,221.57,98.88,90.53,178.4,91.29,108.37
